Sample	Bin	bin.quality.numeric	bin.quality.call	Completeness	Contamination	Strain.heterogeneity	lca_species	lca_level	lca_fraction	best_species	best_level	best_fraction	N50	Size.Mb	Coverage	# contigs (>= 0 bp)	Largest contig	Genes	tRNA	rna.16S	rna.23S	rna.5S	low.quality	med.quality	high.quality.nayfach	high.quality.bowers	# contigs (>= 10000 bp)	# contigs (>= 50000 bp)	# contigs (>= 100000 bp)	# contigs (>= 250000 bp)	# contigs (>= 500000 bp)	# contigs (>= 1000000 bp)	# contigs (>= 2000000 bp)	# contigs (>= 3000000 bp)	Total length (>= 0 bp)	Total length (>= 10000 bp)	Total length (>= 50000 bp)	Total length (>= 100000 bp)	Total length (>= 250000 bp)	Total length (>= 500000 bp)	Total length (>= 1000000 bp)	Total length (>= 2000000 bp)	Total length (>= 3000000 bp)	# contigs	Total length	N75	L50	L75	# N's per 100 kbp	Marker.lineage	X..genomes	X..markers	X..marker.sets	X0	X1	X2	X3	X4	X5.
D03-NF-R1	bin.78	96.74	3) high quality Nayfach	96.74	0	0	[Eubacterium] rectale	species	0.908	[Eubacterium] rectale DSM 17629	strain	0.566	62845	2.6	304.72	59	157965	2367	37	0	0	0	TRUE	TRUE	TRUE	FALSE	54	18	6	0	0	0	0	0	2602318	2566006	1603437	771435	0	0	0	0	0	59	2602318	36653	13	27	0	f__Lachnospiraceae (UID1286)	57	420	207	21	399	0	0	0	0
D03-NF-R1	bin.89	95.21	3) high quality Nayfach	98.66	0.69	50	Lachnospiraceae bacterium	species	0.888	Lachnospiraceae bacterium	species	0.888	62821	2.64	18.26	78	266414	2244	35	0	0	0	TRUE	TRUE	TRUE	FALSE	58	15	4	1	0	0	0	0	2642473	2521873	1456129	640142	266414	0	0	0	0	78	2642473	30953	13	30	0	o__Clostridiales (UID1212)	172	263	149	3	258	2	0	0	0
D03-NF-R1	bin.90	87.31	2) medium quality	88.26	0.19	0	Parabacteroides merdae	species	0.946	Parabacteroides merdae CL03T12C32	strain	0.547	45808	3.44	11.04	118	140378	2779	34	0	0	0	TRUE	TRUE	FALSE	FALSE	93	21	3	0	0	0	0	0	3437847	3274604	1606645	365349	0	0	0	0	0	118	3437847	24661	24	49	0	o__Bacteroidales (UID2621)	198	427	260	41	385	1	0	0	0
D03-NF-R1	bin.91_sub	45.5	2) medium quality	86.95	8.29	0	Blautia obeum	species	0.769	Blautia obeum	species	0.769	12919	2.44	17.11	257	39068	2165	11	0	0	0	TRUE	TRUE	FALSE	FALSE	86	0	0	0	0	0	0	0	2436508	1526218	0	0	0	0	0	0	0	257	2436508	6901	59	124	0	o__Clostridiales (UID1226)	155	278	158	49	210	18	1	0	0
D03-NF-R1	bin.94_sub	89.97	3) high quality Nayfach	95.12	1.03	66.67	Oscillibacter sp.	species	0.924	Oscillibacter sp.	species	0.924	37930	2.09	19.64	80	99704	1992	34	0	0	0	TRUE	TRUE	TRUE	FALSE	57	9	0	0	0	0	0	0	2088543	1945937	710834	0	0	0	0	0	0	80	2088543	23497	17	34	0	o__Clostridiales (UID1212)	172	263	149	13	247	3	0	0	0
D03-NF-R1	maxbin.005	76.76	2) medium quality	87.16	2.08	0	Prevotella copri DSM 18205	strain	0.693	Prevotella copri DSM 18205	strain	0.693	63229	2.71	332.81	85	133549	2198	40	0	4	1	TRUE	TRUE	FALSE	FALSE	53	19	7	0	0	0	0	0	2705158	2601809	1645890	800407	0	0	0	0	0	85	2705158	40432	14	28	0	g__Prevotella (UID2724)	55	567	296	62	497	8	0	0	0
D03-NF-R1	maxbin.008	86.3	3) high quality Nayfach	100	2.74	20	Collinsella aerofaciens	species	0.785	Collinsella aerofaciens	species	0.785	28964	2.16	291.73	128	165193	1870	48	1	0	0	TRUE	TRUE	TRUE	FALSE	68	7	1	0	0	0	0	0	2164863	1900557	558957	165193	0	0	0	0	0	128	2164863	15685	21	46	0	p__Actinobacteria (UID2112)	31	211	124	0	206	5	0	0	0
D03-NF-R1	maxbin.012_sub	96.96	3) high quality Nayfach	98.66	0.34	0	Oscillospiraceae bacterium	species	0.811	Oscillospiraceae bacterium	species	0.811	54696	2.46	147.74	150	243363	2340	44	0	0	3	TRUE	TRUE	TRUE	FALSE	51	17	4	0	0	0	0	0	2456262	2199552	1465815	648784	0	0	0	0	0	150	2456262	25193	13	29	0	o__Clostridiales (UID1212)	172	263	149	2	260	1	0	0	0
D03-NF-R1	maxbin.019	97.3	4) high quality Bowers	99.55	0.45	0	Bifidobacterium adolescentis ATCC 15703	strain	0.684	Bifidobacterium adolescentis ATCC 15703	strain	0.684	172244	2.2	95.24	33	555298	1771	56	1	2	1	TRUE	TRUE	TRUE	TRUE	20	12	7	1	1	0	0	0	2202954	2153498	1933988	1562764	555298	555298	0	0	0	33	2202954	93540	4	8	0	f__Bifidobacteriaceae (UID1458)	77	464	220	1	461	2	0	0	0
D03-NF-R1	maxbin.020_sub	73.29	2) medium quality	83.04	1.95	0	Dorea longicatena DSM 13814	strain	0.71	Dorea longicatena DSM 13814	strain	0.71	51012	2.39	87.29	139	131374	2201	25	0	0	0	TRUE	TRUE	FALSE	FALSE	46	15	4	0	0	0	0	0	2386220	2073181	1268784	467003	0	0	0	0	0	139	2386220	27321	14	30	0	f__Lachnospiraceae (UID1256)	33	333	171	68	261	4	0	0	0
D03-NF-R1	maxbin.031	99.62	3) high quality Nayfach	99.62	0	0	Bacteroidales	order	0.903	Barnesiella intestinihominis YIT 11860	strain	0.536	288907	3.28	46.52	28	612595	2659	49	0	0	0	TRUE	TRUE	TRUE	FALSE	20	15	10	5	2	0	0	0	3280230	3264741	3157587	2800616	2116333	1191244	0	0	0	28	3280230	135164	4	8	0	o__Bacteroidales (UID2617)	213	406	265	1	405	0	0	0	0
D03-NF-R1	maxbin.033	93.52	3) high quality Nayfach	99.52	1.2	0	Alistipes	genus	0.914	Alistipes putredinis	species	0.659	147138	2.37	42.48	59	351013	2116	42	0	0	0	TRUE	TRUE	TRUE	FALSE	30	13	8	1	0	0	0	0	2369316	2277516	1814092	1486268	351013	0	0	0	0	59	2369316	50388	6	13	0	p__Bacteroidetes (UID2605)	350	314	208	1	310	3	0	0	0
D03-NF-R1	maxbin.036_sub	84.34	3) high quality Nayfach	95.29	2.19	0	Bacteroides uniformis	species	0.913	Bacteroides uniformis	species	0.913	133621	4.24	39.7	121	336720	3438	35	0	1	1	TRUE	TRUE	TRUE	FALSE	47	26	17	3	0	0	0	0	4241003	4053511	3556031	2969611	903704	0	0	0	0	121	4241003	69044	10	20	0	o__Bacteroidales (UID2657)	160	492	269	38	441	13	0	0	0
D03-NF-R1	maxbin.039_sub	-2.97	0) really bad	82.48	17.09	0	Blautia	genus	0.665	Blautia sp. CAG:52	species	0.413	33130	3.47	38.61	306	119837	2956	27	0	0	0	FALSE	FALSE	FALSE	FALSE	86	16	4	0	0	0	0	0	3468157	2790799	1246594	444079	0	0	0	0	0	306	3468157	12459	29	70	0	o__Clostridiales (UID1226)	155	278	158	48	205	18	7	0	0
D03-NF-R1	maxbin.041_sub	93.66	3) high quality Nayfach	98.66	1	25	Oscillospiraceae bacterium	species	0.763	Oscillospiraceae bacterium	species	0.763	132204	2.57	36.35	91	311694	2376	37	0	0	2	TRUE	TRUE	TRUE	FALSE	30	18	9	1	0	0	0	0	2572122	2404421	2082178	1527681	311694	0	0	0	0	91	2572122	51462	7	16	0	o__Clostridiales (UID1212)	172	263	149	2	257	4	0	0	0
D03-NF-R1	maxbin.060_sub	62.71	2) medium quality	89.71	5.4	19.05	Lachnospiraceae	family	0.805	uncultured Lachnospira sp.	species	0.502	9862	2.67	17.93	426	48737	2162	22	0	0	0	TRUE	TRUE	FALSE	FALSE	73	0	0	0	0	0	0	0	2668063	1314386	0	0	0	0	0	0	0	426	2668063	5151	75	168	0	o__Clostridiales (UID1226)	155	278	158	26	237	12	3	0	0
D03-NF-R1	maxbin.068_sub	91.62	3) high quality Nayfach	97.32	1.14	0	Eubacteriales	order	0.702	uncultured Clostridium sp.	species	0.448	20476	2.82	13.57	301	72694	2409	37	0	0	0	TRUE	TRUE	TRUE	FALSE	88	6	0	0	0	0	0	0	2820123	2102804	346218	0	0	0	0	0	0	301	2820123	9851	41	90	0	o__Clostridiales (UID1212)	172	263	149	6	254	3	0	0	0
D03-NF-R1	maxbin.083_sub	-49.89	0) really bad	92.21	28.42	2.56	Eubacteriales	order	0.676	Roseburia sp. 40_7	species	0.521	13940	3.57	8.62	446	83154	2955	20	0	0	0	FALSE	FALSE	FALSE	FALSE	115	4	0	0	0	0	0	0	3565531	2351504	263551	0	0	0	0	0	0	446	3565531	7926	67	151	0	f__Lachnospiraceae (UID1286)	57	420	207	36	285	90	9	0	0
D03-NF-R1	maxbin.103_sub	44.04	2) medium quality	72.59	5.71	14.29	Eubacteriales	order	0.766	Eubacterium sp.	species	0.648	2157	2.14	5.08	1066	10093	1772	8	0	0	0	TRUE	TRUE	FALSE	FALSE	1	0	0	0	0	0	0	0	2142497	10093	0	0	0	0	0	0	0	1066	2142497	1431	306	615	0	o__Clostridiales (UID1212)	172	263	149	72	170	21	0	0	0
D03-NF-R1	unbinned	-16108.75	0) really bad	100	3241.75	7.28	Bacteria	superkingdom	0.661	Unclassified	Unclassified	0.055	4339	149.94	73.5	49277	376073	0	1112	16	43	12	FALSE	FALSE	FALSE	FALSE	2155	129	21	2	0	0	0	0	149939413	47124290	10043517	3059821	633614	0	0	0	0	49277	149939413	1828	6561	20761	0	root (UID1)	5656	56	24	0	0	0	0	0	56
D04-NF-R1	0_sub	93.13	3) high quality Nayfach	96.28	0.63	100	uncultured Ruminococcus sp.	species	0.857	uncultured Ruminococcus sp.	species	0.857	53574	2.92	38.35	86	272814	2424	22	0	0	0	TRUE	TRUE	TRUE	FALSE	64	20	3	1	0	0	0	0	2921678	2804614	1708615	611704	272814	0	0	0	0	86	2921678	32343	16	33	0	o__Clostridiales (UID1226)	155	278	158	34	243	1	0	0	0
D04-NF-R1	106_sub	21.7	0) really bad	100	15.66	0	Romboutsia timonensis	species	0.927	Romboutsia timonensis	species	0.927	34827	3.07	16.99	146	145634	2943	33	1	2	4	FALSE	FALSE	FALSE	FALSE	87	10	4	0	0	0	0	0	3071291	2737839	876663	490341	0	0	0	0	0	146	3071291	17696	26	56	0	k__Bacteria (UID203)	5449	103	58	0	82	18	3	0	0
D04-NF-R1	110	88.3	3) high quality Nayfach	94.35	1.21	100	CLASSIFICATION ERROR	CLASSIFICATION ERROR	0.87	Unclassified	Unclassified	0.87	214108	2.42	21.93	39	305777	1981	46	0	0	0	TRUE	TRUE	TRUE	FALSE	30	14	7	2	0	0	0	0	2415545	2385557	1921575	1484267	575121	0	0	0	0	39	2415545	52622	5	12	0	c__Clostridia (UID1118)	387	223	124	11	210	2	0	0	0
D04-NF-R1	12_sub	97.32	3) high quality Nayfach	97.32	0	0	Ruminococcus callidus ATCC 27760	strain	0.932	Ruminococcus callidus ATCC 27760	strain	0.932	29483	2.87	61.21	189	169467	2497	41	0	0	1	TRUE	TRUE	TRUE	FALSE	80	11	1	0	0	0	0	0	2865426	2330628	842787	169467	0	0	0	0	0	189	2865426	12633	27	64	0	o__Clostridiales (UID1212)	172	263	149	5	258	0	0	0	0
D04-NF-R1	127_sub	72.85	3) high quality Nayfach	95.85	4.6	38.46	Parolsenella catena	species	0.732	Parolsenella catena	species	0.732	34137	2.3	14.02	150	89944	2052	43	0	0	0	TRUE	TRUE	TRUE	FALSE	62	11	0	0	0	0	0	0	2297027	1888949	679964	0	0	0	0	0	0	150	2297027	13828	23	49	0	p__Actinobacteria (UID2112)	31	211	124	6	192	13	0	0	0
D04-NF-R1	143	96.85	3) high quality Nayfach	100	0.63	0	Dialister sp.	species	0.674	Dialister sp.	species	0.674	37092	2.24	109.9	112	169111	1878	51	0	0	0	TRUE	TRUE	TRUE	FALSE	66	7	1	0	0	0	0	0	2238759	1996369	620712	169111	0	0	0	0	0	112	2238759	18011	19	43	0	p__Firmicutes (UID1022)	100	295	158	0	294	1	0	0	0
D04-NF-R1	144_sub	81.85	2) medium quality	86.05	0.84	0	Life	life	0.666	uncultured Ruminococcus sp.	species	0.229	4547	3.16	6.05	856	38419	2764	28	0	0	0	TRUE	TRUE	FALSE	FALSE	31	0	0	0	0	0	0	0	3160175	432286	0	0	0	0	0	0	0	856	3160175	2838	210	432	0	o__Clostridiales (UID1212)	172	263	149	33	228	2	0	0	0
D04-NF-R1	157_sub	76.35	3) high quality Nayfach	93.25	3.38	83.33	Lachnospiraceae	family	0.738	Blautia sp. CAG:37	species	0.278	16544	2.43	30.67	239	51455	2132	27	0	0	0	TRUE	TRUE	TRUE	FALSE	83	2	0	0	0	0	0	0	2430543	1739595	101992	0	0	0	0	0	0	239	2430543	7896	43	93	0	o__Clostridiales (UID1226)	155	278	158	16	256	6	0	0	0
D04-NF-R1	162_sub	98.66	3) high quality Nayfach	98.66	0	0	Eubacterium sp. CAG:251	species	0.941	Eubacterium sp. CAG:251	species	0.941	218398	2.09	47.86	31	385170	1902	36	0	0	1	TRUE	TRUE	TRUE	FALSE	19	10	7	3	0	0	0	0	2085382	2028014	1776863	1586657	947876	0	0	0	0	31	2085382	133064	4	7	0	o__Clostridiales (UID1212)	172	263	149	3	260	0	0	0	0
D04-NF-R1	166	89.51	3) high quality Nayfach	97.76	1.65	50	Firmicutes	phylum	0.829	Firmicutes bacterium OM04-13BH	species	0.314	57954	2.84	12.98	90	129973	2508	19	0	0	0	TRUE	TRUE	TRUE	FALSE	62	23	2	0	0	0	0	0	2838320	2679912	1609881	248635	0	0	0	0	0	90	2838320	34946	20	36	0	o__Clostridiales (UID1226)	155	274	157	15	255	4	0	0	0
D04-NF-R1	169	91.29	3) high quality Nayfach	97.99	1.34	0	Coprococcus catus	species	0.997	Coprococcus catus	species	0.997	80497	2.82	48.93	53	215557	2545	29	0	0	0	TRUE	TRUE	TRUE	FALSE	43	19	8	0	0	0	0	0	2819599	2758860	2029470	1267930	0	0	0	0	0	53	2819599	49185	10	21	0	o__Clostridiales (UID1212)	172	263	149	4	257	2	0	0	0
D04-NF-R1	174	-25.88	0) really bad	94.07	23.99	82.22	Eubacteriales	order	0.881	Lachnospira eligens	species	0.573	9580	3.46	74.36	515	66011	3057	34	0	0	0	FALSE	FALSE	FALSE	FALSE	92	2	0	0	0	0	0	0	3455901	1674350	130052	0	0	0	0	0	0	515	3455901	4963	98	223	0	o__Clostridiales (UID1212)	172	263	149	15	205	42	1	0	0
D04-NF-R1	176_sub	40.76	2) medium quality	63.01	4.45	14.29	Life	life	0.673	Unclassified	Unclassified	0.382	1929	2.58	4.67	1390	8867	2184	17	0	0	0	TRUE	TRUE	FALSE	FALSE	0	0	0	0	0	0	0	0	2577511	0	0	0	0	0	0	0	0	1390	2577511	1388	452	846	0	o__Clostridiales (UID1212)	172	263	149	93	156	14	0	0	0
D04-NF-R1	18_sub	27.37	0) really bad	83.32	11.19	16.67	Bacteria	superkingdom	0.672	uncultured Coriobacteriaceae bacterium	species	0.204	5654	1.93	6.95	396	32332	1801	39	0	0	1	FALSE	FALSE	FALSE	FALSE	33	0	0	0	0	0	0	0	1928819	481120	0	0	0	0	0	0	0	396	1928819	3631	98	204	0	p__Actinobacteria (UID2112)	31	211	124	41	140	30	0	0	0
D04-NF-R1	19_sub	67.3	2) medium quality	100	6.54	4.17	Catenibacterium sp.	species	0.772	Catenibacterium sp.	species	0.772	30395	2.7	28.99	145	163944	2586	32	0	0	0	TRUE	TRUE	FALSE	FALSE	78	10	1	0	0	0	0	0	2702705	2356685	816860	163944	0	0	0	0	0	145	2702705	16409	24	53	0	k__Bacteria (UID2372)	131	177	106	0	161	12	4	0	0
D04-NF-R1	21_sub	82.53	3) high quality Nayfach	99.33	3.36	18.18	Coprococcus	genus	0.73	Coprococcus sp.	species	0.464	178951	3.23	451.54	36	407160	2822	39	0	1	0	TRUE	TRUE	TRUE	FALSE	30	18	11	3	0	0	0	0	3227522	3193001	2842784	2394288	1081191	0	0	0	0	36	3227522	84490	6	12	0	o__Clostridiales (UID1212)	172	263	149	1	251	11	0	0	0
D04-NF-R1	3_sub	-154.04	0) really bad	96.16	50.04	89.25	Coriobacteriaceae	family	0.679	Collinsella aerofaciens	species	0.17	10045	3.59	47.59	587	73047	3086	59	0	0	0	FALSE	FALSE	FALSE	FALSE	91	1	0	0	0	0	0	0	3588653	1802526	73047	0	0	0	0	0	0	587	3588653	4443	91	230	0	p__Actinobacteria (UID2112)	31	211	124	8	122	75	6	0	0
D04-NF-R1	37	91.4	3) high quality Nayfach	98.1	1.34	50	Clostridium sp. AF32-12BH	species	0.692	Clostridium sp. AF32-12BH	species	0.349	31001	2.86	26.36	136	100740	2595	39	0	0	0	TRUE	TRUE	TRUE	FALSE	86	12	1	0	0	0	0	0	2855174	2544918	822010	100740	0	0	0	0	0	136	2855174	18056	28	57	0	o__Clostridiales (UID1226)	155	278	158	5	269	4	0	0	0
D04-NF-R1	38_sub	72.48	2) medium quality	99.33	5.37	0	Butyrivibrio crossotus	species	0.908	Butyrivibrio crossotus	species	0.908	255722	2.37	114.73	37	378979	2273	29	0	0	0	TRUE	TRUE	FALSE	FALSE	26	11	7	4	0	0	0	0	2373784	2312775	1897276	1612114	1208914	0	0	0	0	37	2373784	80877	4	9	0	o__Clostridiales (UID1212)	172	263	149	1	251	11	0	0	0
D04-NF-R1	43	-328.46	0) really bad	99.29	85.55	10	Prevotella sp.	species	0.861	Prevotella sp.	species	0.861	42834	5.29	23.93	210	210765	4356	63	0	0	0	FALSE	FALSE	FALSE	FALSE	141	25	8	0	0	0	0	0	5293926	4874000	2388214	1305234	0	0	0	0	0	210	5293926	19302	31	78	0	g__Prevotella (UID2721)	65	530	280	2	150	372	6	0	0
D04-NF-R1	45	97.72	3) high quality Nayfach	99.62	0.38	0	Barnesiella	genus	0.813	Barnesiella sp.	species	0.572	67946	3.01	10.7	88	189443	2423	46	0	0	0	TRUE	TRUE	TRUE	FALSE	60	22	5	0	0	0	0	0	3011582	2878693	1875351	653856	0	0	0	0	0	88	3011582	39887	16	31	0	o__Bacteroidales (UID2617)	213	406	265	1	404	1	0	0	0
D04-NF-R1	46	74.48	2) medium quality	87.23	2.55	18.75	Firmicutes	phylum	0.667	Firmicutes bacterium UBA6418	species	0.2	6052	2.2	7.67	447	29848	1973	14	0	0	0	TRUE	TRUE	FALSE	FALSE	35	0	0	0	0	0	0	0	2196941	477838	0	0	0	0	0	0	0	447	2196941	3770	117	232	0	o__Clostridiales (UID1120)	304	247	141	31	200	16	0	0	0
D04-NF-R1	53	87.17	2) medium quality	90.52	0.67	0	Butyricicoccus	genus	0.717	Butyricicoccus sp. K4410.MGS-46	species	0.309	7092	2.12	10.78	379	57070	1900	15	0	0	1	TRUE	TRUE	FALSE	FALSE	48	1	0	0	0	0	0	0	2124648	764022	57070	0	0	0	0	0	0	379	2124648	4298	84	180	0	o__Clostridiales (UID1212)	172	263	149	21	241	1	0	0	0
D04-NF-R1	58	72.39	2) medium quality	76.14	0.75	50	Oscillospiraceae bacterium	species	0.89	Oscillospiraceae bacterium	species	0.89	2408	1.39	4.83	634	10903	1239	11	0	0	1	TRUE	TRUE	FALSE	FALSE	1	0	0	0	0	0	0	0	1388390	10903	0	0	0	0	0	0	0	634	1388390	1637	188	363	0	o__Clostridiales (UID1212)	172	263	149	60	199	4	0	0	0
D04-NF-R1	62	96.71	3) high quality Nayfach	98.66	0.39	50	Eubacterium sp.	species	0.782	Eubacterium sp.	species	0.782	155459	3.04	129.31	35	258643	2776	31	0	0	0	TRUE	TRUE	TRUE	FALSE	30	19	13	1	0	0	0	0	3044564	3023962	2704197	2257054	258643	0	0	0	0	35	3044564	97705	8	14	0	o__Clostridiales (UID1212)	172	263	149	3	258	2	0	0	0
D04-NF-R1	63	65.88	2) medium quality	78.58	2.54	16.67	Bacteria	superkingdom	0.671	uncultured Ruminococcus sp.	species	0.275	3386	2.44	5.53	833	13389	2107	21	0	0	0	TRUE	TRUE	FALSE	FALSE	7	0	0	0	0	0	0	0	2435081	79830	0	0	0	0	0	0	0	833	2435081	2194	228	452	0	o__Clostridiales (UID1212)	172	263	149	78	179	6	0	0	0
D04-NF-R1	70_sub	-707.72	0) really bad	96.38	160.82	4.74	Firmicutes	phylum	0.721	Oscillibacter sp.	species	0.261	7303	6.33	10.64	983	127760	6095	76	0	0	3	FALSE	FALSE	FALSE	FALSE	124	3	1	0	0	0	0	0	6328056	2213759	291656	127760	0	0	0	0	0	983	6328056	4609	239	514	0	o__Clostridiales (UID1212)	172	257	149	7	75	67	56	41	11
D04-NF-R1	75	74.14	2) medium quality	79.49	1.07	0	Bacteria	superkingdom	0.663	uncultured Ruminococcus sp.	species	0.177	5021	1.47	5.98	390	25964	1403	22	0	0	0	TRUE	TRUE	FALSE	FALSE	19	0	0	0	0	0	0	0	1472959	251180	0	0	0	0	0	0	0	390	1472959	2810	91	192	0	o__Clostridiales (UID1212)	172	263	149	47	211	5	0	0	0
D04-NF-R1	80	85.46	2) medium quality	88.81	0.67	0	CLASSIFICATION ERROR	CLASSIFICATION ERROR	0.946	Unclassified	Unclassified	0.946	115992	2.32	21.69	39	294593	2063	42	0	0	0	TRUE	TRUE	FALSE	FALSE	31	16	6	1	0	0	0	0	2319735	2283653	1879330	1176564	294593	0	0	0	0	39	2319735	58245	6	14	0	o__Clostridiales (UID1212)	172	263	149	21	241	1	0	0	0
D04-NF-R1	85_sub	41.63	2) medium quality	53.83	2.44	14.29	Life	life	0.662	Unclassified	Unclassified	0.285	1827	1.07	4.13	609	8912	1276	12	0	0	0	TRUE	TRUE	FALSE	FALSE	0	0	0	0	0	0	0	0	1074966	0	0	0	0	0	0	0	0	609	1074966	1392	207	379	0	o__Burkholderiales (UID4000)	193	412	208	194	211	7	0	0	0
D04-NF-R1	88	82.11	2) medium quality	89.61	1.5	16.67	Desulfovibrio piger	species	0.971	Desulfovibrio piger	species	0.971	8107	2.34	7.14	403	42583	2026	36	0	0	0	TRUE	TRUE	FALSE	FALSE	53	0	0	0	0	0	0	0	2339538	932809	0	0	0	0	0	0	0	403	2339538	4410	80	177	0	c__Deltaproteobacteria (UID3218)	61	284	169	25	253	6	0	0	0
D04-NF-R1	93	83.25	2) medium quality	87.7	0.89	100	CLASSIFICATION ERROR	CLASSIFICATION ERROR	0.684	Unclassified	Unclassified	0.684	44158	1.91	35.19	81	210027	1758	44	0	0	4	TRUE	TRUE	FALSE	FALSE	55	9	2	0	0	0	0	0	1912886	1803527	825113	407265	0	0	0	0	0	81	1912886	20885	12	29	0	o__Clostridiales (UID1212)	172	263	149	22	239	2	0	0	0
D04-NF-R1	95	57.66	2) medium quality	99.06	8.28	0	Firmicutes	phylum	0.684	Coprobacillus sp. CAG:235_29_27	species	0.135	56871	3.48	14.88	126	299719	3669	63	0	0	0	TRUE	TRUE	FALSE	FALSE	77	23	6	1	0	0	0	0	3475267	3195593	2023622	884692	299719	0	0	0	0	126	3475267	24604	18	42	0	k__Bacteria (UID2372)	131	177	106	3	159	15	0	0	0
D04-NF-R1	98	91.29	3) high quality Nayfach	97.99	1.34	0	CLASSIFICATION ERROR	CLASSIFICATION ERROR	0.741	Unclassified	Unclassified	0.741	120570	2.35	22.32	50	198662	2184	36	0	0	0	TRUE	TRUE	TRUE	FALSE	33	17	8	0	0	0	0	0	2349749	2263858	1820961	1224160	0	0	0	0	0	50	2349749	57786	8	16	0	o__Clostridiales (UID1212)	172	263	149	3	257	3	0	0	0
D04-NF-R1	99_sub	98.99	3) high quality Nayfach	98.99	0	0	[Eubacterium] siraeum V10Sc8a	strain	0.672	[Eubacterium] siraeum V10Sc8a	strain	0.672	68717	3.15	28.96	103	191484	2878	24	0	0	0	TRUE	TRUE	TRUE	FALSE	56	20	8	0	0	0	0	0	3145771	2880561	1996959	1163007	0	0	0	0	0	103	3145771	33025	13	29	0	o__Clostridiales (UID1212)	172	263	149	3	260	0	0	0	0
D04-NF-R1	bin.108	84.32	3) high quality Nayfach	95.17	2.17	0	Roseburia	genus	0.671	Roseburia faecis	species	0.541	56764	2.58	92.56	87	175118	2394	23	0	0	0	TRUE	TRUE	TRUE	FALSE	60	15	6	0	0	0	0	0	2577814	2433614	1433079	816508	0	0	0	0	0	87	2577814	25347	13	30	0	f__Lachnospiraceae (UID1286)	57	420	207	41	373	6	0	0	0
D04-NF-R1	bin.111	92.34	3) high quality Nayfach	96.39	0.81	0	Coriobacteriia bacterium	species	0.933	Coriobacteriia bacterium	species	0.933	20994	2.04	13.24	129	114627	1673	46	0	0	0	TRUE	TRUE	TRUE	FALSE	72	4	1	0	0	0	0	0	2035061	1664874	294467	114627	0	0	0	0	0	129	2035061	12320	28	60	0	p__Actinobacteria (UID2112)	31	211	124	9	201	1	0	0	0
D04-NF-R1	bin.114	86.41	3) high quality Nayfach	95.06	1.73	33.33	Olsenella sp. GAM18	species	0.998	Olsenella sp. GAM18	species	0.998	32082	1.82	12.38	89	98879	1572	46	0	0	0	TRUE	TRUE	TRUE	FALSE	58	9	0	0	0	0	0	0	1823611	1662488	654792	0	0	0	0	0	0	89	1823611	17321	16	37	0	p__Actinobacteria (UID2112)	31	211	124	15	193	3	0	0	0
D04-NF-R1	bin.144	92.62	3) high quality Nayfach	92.62	0	0	Ruminococcus	genus	0.793	Ruminococcus sp. UBA1394	species	0.63	68846	1.95	18.14	41	151596	1820	31	0	0	0	TRUE	TRUE	TRUE	FALSE	32	20	4	0	0	0	0	0	1950049	1906698	1597559	540401	0	0	0	0	0	41	1950049	52973	10	18	0	o__Clostridiales (UID1212)	172	263	149	15	248	0	0	0	0
D04-NF-R1	bin.148	70.31	2) medium quality	70.31	0	0	CLASSIFICATION ERROR	CLASSIFICATION ERROR	0.746	Unclassified	Unclassified	0.746	8037	1.6	7.45	235	31133	1384	22	0	0	0	TRUE	TRUE	FALSE	FALSE	38	0	0	0	0	0	0	0	1600971	588506	0	0	0	0	0	0	0	235	1600971	5005	63	125	0	p__Actinobacteria (UID2112)	31	211	124	70	141	0	0	0	0
D04-NF-R1	bin.164	64.6	2) medium quality	92.7	5.62	0	Firmicutes bacterium CAG:321	species	0.879	Firmicutes bacterium CAG:321	species	0.879	119991	1.36	51.03	19	281564	1397	33	0	0	0	TRUE	TRUE	FALSE	FALSE	18	10	4	1	0	0	0	0	1355163	1347028	1119851	693941	281564	0	0	0	0	19	1355163	63836	4	9	0	k__Bacteria (UID2329)	174	149	89	7	137	5	0	0	0
D04-NF-R1	bin.166_sub	68.17	2) medium quality	79.92	2.35	40	Clostridium sp. CAG:492	species	0.941	Clostridium sp. CAG:492	species	0.941	68995	1.79	15.46	47	133216	1615	31	0	0	2	TRUE	TRUE	FALSE	FALSE	32	14	5	0	0	0	0	0	1791725	1718651	1194604	601663	0	0	0	0	0	47	1791725	38675	9	18	0	o__Clostridiales (UID1212)	172	263	149	46	214	2	1	0	0
D04-NF-R1	bin.169_sub	88.18	3) high quality Nayfach	92.38	0.84	0	Blautia sp. CAG:52	species	0.697	Blautia sp. CAG:52	species	0.697	29526	2.48	25.61	130	109204	2097	16	0	0	0	TRUE	TRUE	TRUE	FALSE	76	7	1	0	0	0	0	0	2480105	2161966	513885	109204	0	0	0	0	0	130	2480105	17156	26	54	0	o__Clostridiales (UID1226)	155	278	158	41	235	2	0	0	0
D04-NF-R1	bin.183	92.57	3) high quality Nayfach	92.57	0	0	Opitutae bacterium UBA6410	species	0.709	Opitutae bacterium UBA6410	species	0.709	39448	2.04	14.69	82	130577	1724	41	0	0	0	TRUE	TRUE	TRUE	FALSE	56	11	1	0	0	0	0	0	2044522	1882173	834543	130577	0	0	0	0	0	82	2044522	19874	16	33	0	k__Bacteria (UID2982)	88	230	148	11	219	0	0	0	0
